case_id,页面ID,路径,主题,宽,高,实际视口,实际状态,截图,测量JSON,日志,状态,原因,配色依据,配色验收A17,配色证据
A02-dark-1024,A02,/admin?section=users,dark,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/site-dark-1024x768.png,evidence/admin-sections-matrix/site-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A02-dark-768,A02,/admin?section=users,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/site-dark-768x1024.png,evidence/admin-sections-matrix/site-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A02-dark-390,A02,/admin?section=users,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/site-dark-390x844.png,evidence/admin-sections-matrix/site-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A02-dark-430,A02,/admin?section=users,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/site-dark-430x932.png,evidence/admin-sections-matrix/site-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-1672,A03,/admin?section=logs,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/channels-light-1672x941.png,evidence/admin-sections-matrix/channels-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-1440,A03,/admin?section=logs,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/channels-light-1440x900.png,evidence/admin-sections-matrix/channels-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-1366,A03,/admin?section=logs,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/channels-light-1366x768.png,evidence/admin-sections-matrix/channels-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-1024,A03,/admin?section=logs,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/channels-light-1024x768.png,evidence/admin-sections-matrix/channels-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-768,A03,/admin?section=logs,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/channels-light-768x1024.png,evidence/admin-sections-matrix/channels-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-390,A03,/admin?section=logs,light,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/channels-light-390x844.png,evidence/admin-sections-matrix/channels-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-light-430,A03,/admin?section=logs,light,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/channels-light-430x932.png,evidence/admin-sections-matrix/channels-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-1672,A03,/admin?section=logs,dark,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/channels-dark-1672x941.png,evidence/admin-sections-matrix/channels-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-1440,A03,/admin?section=logs,dark,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/channels-dark-1440x900.png,evidence/admin-sections-matrix/channels-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-1366,A03,/admin?section=logs,dark,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/channels-dark-1366x768.png,evidence/admin-sections-matrix/channels-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-1024,A03,/admin?section=logs,dark,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/channels-dark-1024x768.png,evidence/admin-sections-matrix/channels-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-768,A03,/admin?section=logs,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/channels-dark-768x1024.png,evidence/admin-sections-matrix/channels-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-390,A03,/admin?section=logs,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/channels-dark-390x844.png,evidence/admin-sections-matrix/channels-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A03-dark-430,A03,/admin?section=logs,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/channels-dark-430x932.png,evidence/admin-sections-matrix/channels-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-1672,A04,/admin?section=generationOperations,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-1672x941.png,evidence/admin-sections-matrix/magicProxy-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-1440,A04,/admin?section=generationOperations,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-1440x900.png,evidence/admin-sections-matrix/magicProxy-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-1366,A04,/admin?section=generationOperations,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-1366x768.png,evidence/admin-sections-matrix/magicProxy-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-1024,A04,/admin?section=generationOperations,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-1024x768.png,evidence/admin-sections-matrix/magicProxy-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-768,A04,/admin?section=generationOperations,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-768x1024.png,evidence/admin-sections-matrix/magicProxy-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-390,A04,/admin?section=generationOperations,light,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-390x844.png,evidence/admin-sections-matrix/magicProxy-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-light-430,A04,/admin?section=generationOperations,light,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/magicProxy-light-430x932.png,evidence/admin-sections-matrix/magicProxy-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-1672,A04,/admin?section=generationOperations,dark,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-1672x941.png,evidence/admin-sections-matrix/magicProxy-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-1440,A04,/admin?section=generationOperations,dark,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-1440x900.png,evidence/admin-sections-matrix/magicProxy-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-1366,A04,/admin?section=generationOperations,dark,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-1366x768.png,evidence/admin-sections-matrix/magicProxy-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-1024,A04,/admin?section=generationOperations,dark,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-1024x768.png,evidence/admin-sections-matrix/magicProxy-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-768,A04,/admin?section=generationOperations,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-768x1024.png,evidence/admin-sections-matrix/magicProxy-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-390,A04,/admin?section=generationOperations,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-390x844.png,evidence/admin-sections-matrix/magicProxy-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A04-dark-430,A04,/admin?section=generationOperations,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/magicProxy-dark-430x932.png,evidence/admin-sections-matrix/magicProxy-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A05-light-1672,A05,/admin?section=products,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/genericProxy-light-1672x941.png,evidence/admin-sections-matrix/genericProxy-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A05-light-1440,A05,/admin?section=products,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/genericProxy-light-1440x900.png,evidence/admin-sections-matrix/genericProxy-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A05-light-1366,A05,/admin?section=products,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/genericProxy-light-1366x768.png,evidence/admin-sections-matrix/genericProxy-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A05-light-1024,A05,/admin?section=products,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/genericProxy-light-1024x768.png,evidence/admin-sections-matrix/genericProxy-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A05-light-768,A05,/admin?section=products,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/genericProxy-light-768x1024.png,evidence/admin-sections-matrix/genericProxy-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
